Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,RSI,StochRSI,TSI,EMA_200_Durumu
2026-07-21 21:46,XBI,154.14,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 153.87 (%0.2 altta),-,-,54.53,9.41,-0.72,22.3
2026-07-21 21:46,XLV,159.65,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 158.80 (%0.5 altta) | EMA5 Direnç: 160.01 (%0.2 üstte),145.31-147.27 (%7.8 altta),-,54.35,11.67,-0.52,6.52
2026-07-21 21:46,XU100.IS,13974.14,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13819.32 (%1.1 altta) | EMA5 Direnç: 14063.40 (%0.6 üstte),10440.40-10607.40 (%24.1 altta),-,43.91,7.27,-0.83,8.57
2026-07-22 15:08,AIQ,61.0,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 60.27 (%1.2 altta) | EMA55 Direnç: 61.34 (%0.6 üstte),44.46-45.83 (%24.9 altta),-,46.28,24.51,-0.77,10.57
2026-07-22 15:08,ALUM.L,4.27,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 4.24 (%0.7 altta) | EMA21 Direnç: 4.28 (%0.2 üstte),3.64-3.71 (%13.2 altta),-,46.22,88.49,0.6,2.73
2026-07-22 15:08,BZ=F,85.14,🟢 Yükseliş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 83.06 (%2.4 altta) | EMA55 Direnç: 86.78 (%1.9 üstte),59.45-60.91 (%28.5 altta),106.87-112.69 (%25.5 üstte),52.69,89.39,0.93,6.88
2026-07-22 15:08,CCJ,88.68,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 88.01 (%0.8 altta) | EMA21 Direnç: 94.82 (%6.9 üstte),-,-,36.29,26.65,-0.91,-11.24
2026-07-22 15:08,CGW,64.53,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 64.43 (%0.2 altta) | EMA21 Direnç: 64.93 (%0.6 üstte),-,-,48.22,22.01,-0.16,0.4
2026-07-22 15:08,COPA,48.14,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA100 Destek: 47.91 (%0.5 altta) | EMA55 Direnç: 48.61 (%1.0 üstte),-,-,50.12,52.23,-0.34,8.81
2026-07-22 15:08,COPX,78.24,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),📈 TREND DEVAMI (0 Üstü + Hacim),-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 77.29 (%1.2 altta) | EMA100 Direnç: 79.67 (%1.8 üstte),-,91.20-93.89 (%16.6 üstte),50.39,57.78,-0.04,6.43
2026-07-22 15:08,EEM,65.34,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 64.61 (%1.1 altta) | EMA55 Direnç: 65.72 (%0.6 üstte),52.58-53.31 (%18.4 altta),-,47.35,26.46,-0.7,8.51
2026-07-22 15:08,EWZ,35.62,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 35.50 (%0.3 altta) | EMA55 Direnç: 35.69 (%0.2 üstte),-,-,54.31,63.88,0.73,4.08
2026-07-22 15:08,GC=F,4127.1,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 4101.60 (%0.6 altta) | EMA200 Direnç: 4269.34 (%3.4 üstte),-,4767.20-4879.70 (%15.5 üstte),49.62,85.94,-0.51,-3.33
2026-07-22 15:08,GLTR,183.42,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 180.83 (%1.4 altta) | EMA21 Direnç: 184.96 (%0.8 üstte),-,248.82-257.80 (%35.7 üstte),45.0,64.72,-0.64,-6.27
2026-07-22 15:08,HG=F,6.52,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 6.41 (%1.7 altta),5.79-5.90 (%9.5 altta),-,62.33,95.06,0.84,13.9
2026-07-22 15:08,IBB,189.31,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 189.10 (%0.1 altta),163.90-167.80 (%11.4 altta),-,56.57,7.23,-0.69,12.92
2026-07-22 15:08,ICLN,18.52,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 18.51 (%0.0 altta) | EMA21 Direnç: 19.40 (%4.8 üstte),17.38-18.05 (%2.5 altta),21.34-21.75 (%15.2 üstte),39.1,15.48,-0.9,0.54
2026-07-22 15:08,INDA,48.78,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 48.76 (%0.0 altta) | EMA21 Direnç: 48.91 (%0.3 üstte),47.28-47.85 (%1.9 altta),54.75-55.02 (%12.2 üstte),48.55,14.69,-0.72,-4.03
2026-07-22 15:08,IWM,296.54,🟢 Yükseliş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 294.90 (%0.6 altta),238.69-245.37 (%17.3 altta),-,54.41,18.15,-0.63,11.53
2026-07-22 15:08,MARS,24.97,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.09 (%0.5 üstte),-,-,33.23,10.41,-0.97,-
2026-07-22 15:08,NASA,23.69,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 23.65 (%0.2 altta) | EMA21 Direnç: 26.63 (%12.4 üstte),-,-,34.15,13.38,-0.97,-
2026-07-22 15:08,PA=F,1315.5,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),📈 TREND DEVAMI (0 Üstü + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1282.99 (%2.5 altta) | EMA55 Direnç: 1323.92 (%0.6 üstte),-,1774.50-1842.00 (%34.9 üstte),56.08,84.89,0.45,-6.79
2026-07-22 15:08,PHO,67.41,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Direnç: 68.04 (%0.9 üstte),-,72.60-73.56 (%7.7 üstte),44.92,8.14,-0.48,-3.37
2026-07-22 15:08,PL=F,1659.8,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),📈 TREND DEVAMI (0 Üstü + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 1644.38 (%0.9 altta) | EMA55 Direnç: 1753.59 (%5.7 üstte),-,2357.40-2365.60 (%42.0 üstte),49.52,89.21,0.14,-7.25
2026-07-22 15:08,QQQ,708.97,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 705.59 (%0.5 altta) | EMA21 Direnç: 713.57 (%0.6 üstte),555.60-568.05 (%19.9 altta),-,48.04,19.34,-0.62,8.92
2026-07-22 15:08,SI=F,59.65,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 58.28 (%2.3 altta) | EMA21 Direnç: 60.15 (%0.8 üstte),-,86.93-88.89 (%45.7 üstte),45.44,82.9,-0.62,-7.03
2026-07-22 15:08,SOXX,552.69,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 542.57 (%1.8 altta) | EMA21 Direnç: 564.23 (%2.1 üstte),-,-,47.61,20.36,-0.75,33.11
2026-07-22 15:08,VNM,16.93,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 17.17 (%1.4 üstte),-,19.58-19.78 (%15.7 üstte),31.93,5.32,-0.97,-6.77
2026-07-22 15:08,WQTM,32.22,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 32.05 (%0.6 altta) | EMA100 Direnç: 32.92 (%2.1 üstte),23.18-24.30 (%24.6 altta),-,39.03,13.69,-0.94,-
2026-07-22 15:08,XBI,154.5,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 153.99 (%0.3 altta),-,-,55.0,9.95,-0.72,22.57
2026-07-22 15:08,XLV,160.25,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 160.21 (%0.0 altta),145.31-147.27 (%8.1 altta),-,55.57,13.77,-0.49,6.87
2026-07-22 15:08,XU100.IS,14010.98,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13823.07 (%1.3 altta) | EMA5 Direnç: 14045.92 (%0.2 üstte),10373.80-10839.10 (%22.6 altta),-,44.99,10.84,-0.86,8.79
2026-07-22 18:56,AIQ,60.62,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 60.39 (%0.4 altta) | EMA55 Direnç: 61.31 (%1.1 üstte),44.46-45.83 (%24.4 altta),-,45.26,43.03,-0.72,9.78
2026-07-22 18:56,ALUM.L,4.28,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 4.28 (%0.1 altta) | EMA100 Direnç: 4.41 (%2.9 üstte),3.64-3.71 (%13.4 altta),-,47.31,88.49,0.62,3.03
2026-07-22 18:56,BZ=F,93.21,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 89.54 (%3.9 altta),59.45-60.91 (%34.7 altta),106.87-112.69 (%14.7 üstte),67.17,100.0,0.98,16.9
2026-07-22 18:56,CCJ,91.85,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 89.29 (%2.8 altta) | EMA21 Direnç: 94.55 (%2.9 üstte),-,-,42.54,59.99,-0.81,-8.0
2026-07-22 18:56,CGW,64.87,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 64.44 (%0.7 altta) | EMA21 Direnç: 64.93 (%0.1 üstte),-,-,50.76,10.06,-0.26,0.92
2026-07-22 18:56,COPA,49.25,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 48.63 (%1.2 altta),-,-,53.19,76.18,-0.07,11.19
2026-07-22 18:56,COPX,80.29,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🚨Fiyat Bandın Üzerinde!,EMA55 Destek: 79.90 (%0.5 altta),-,91.20-93.89 (%13.6 üstte),53.71,80.35,0.17,9.13
2026-07-22 18:56,EEM,65.13,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 64.78 (%0.5 altta) | EMA55 Direnç: 65.70 (%0.9 üstte),52.58-53.31 (%18.1 altta),-,46.65,48.14,-0.65,8.07
2026-07-22 18:56,EWZ,36.19,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA100 Destek: 35.89 (%0.8 altta),-,-,59.16,79.55,0.73,5.68
2026-07-22 18:56,GC=F,4165.5,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 4105.09 (%1.5 altta) | EMA200 Direnç: 4269.72 (%2.5 üstte),-,4767.20-4879.70 (%14.4 üstte),52.24,85.94,-0.41,-2.44
2026-07-22 18:56,GLTR,187.12,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 185.15 (%1.1 altta) | EMA200 Direnç: 195.61 (%4.5 üstte),-,248.82-257.80 (%33.0 üstte),49.89,81.6,-0.48,-4.34
2026-07-22 18:56,HG=F,6.5,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 6.40 (%1.5 altta),5.79-5.90 (%9.2 altta),-,61.5,93.97,0.84,13.63
2026-07-22 18:56,IBB,188.53,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 187.54 (%0.5 altta) | EMA5 Direnç: 188.91 (%0.2 üstte),163.90-167.80 (%11.0 altta),-,54.94,8.87,-0.85,12.31
2026-07-22 18:56,ICLN,18.68,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 18.57 (%0.6 altta) | EMA21 Direnç: 19.34 (%3.5 üstte),17.38-18.05 (%3.4 altta),21.34-21.75 (%14.2 üstte),40.95,35.58,-0.84,1.4
2026-07-22 18:56,INDA,48.4,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🩸 ASIL SİNYAL: GÜÇLÜ SAT (EMA Çöktü + SSL Onay),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 48.64 (%0.5 üstte),47.28-47.85 (%1.1 altta),54.75-55.02 (%13.1 üstte),44.42,6.97,-0.79,-4.74
2026-07-22 18:56,IWM,294.58,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 288.80 (%2.0 altta) | EMA21 Direnç: 294.76 (%0.1 üstte),238.69-245.37 (%16.7 altta),-,50.97,27.25,-0.52,10.67
2026-07-22 18:56,MARS,25.25,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 25.15 (%0.4 altta) | EMA21 Direnç: 28.01 (%10.9 üstte),-,-,34.71,23.66,-0.95,-
2026-07-22 18:56,NASA,23.95,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 23.75 (%0.9 altta) | EMA21 Direnç: 26.38 (%10.1 üstte),-,-,35.6,30.34,-0.93,-
2026-07-22 18:56,PA=F,1316.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),📈 TREND DEVAMI (0 Üstü + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1283.16 (%2.5 altta) | EMA55 Direnç: 1323.93 (%0.6 üstte),-,1774.50-1842.00 (%34.8 üstte),56.14,84.89,0.45,-6.76
2026-07-22 18:56,PHO,67.2,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🚨Fiyat Bandın Altında!,EMA5 Direnç: 67.95 (%1.1 üstte),-,72.60-73.56 (%8.0 üstte),43.82,0.0,-0.64,-3.63
2026-07-22 18:56,PL=F,1661.0,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),📈 TREND DEVAMI (0 Üstü + Hacim),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 1644.49 (%1.0 altta) | EMA55 Direnç: 1753.64 (%5.6 üstte),-,2357.40-2365.60 (%41.9 üstte),49.66,89.21,0.14,-7.18
2026-07-22 18:56,QQQ,708.92,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 706.70 (%0.3 altta) | EMA21 Direnç: 713.15 (%0.6 üstte),555.60-568.05 (%19.9 altta),-,48.02,37.86,-0.53,8.81
2026-07-22 18:56,SI=F,60.6,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 60.24 (%0.6 altta) | EMA200 Direnç: 64.17 (%5.9 üstte),-,86.93-88.89 (%43.5 üstte),47.93,82.9,-0.55,-5.57
2026-07-22 18:56,SOXX,558.11,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 547.31 (%1.9 altta) | EMA21 Direnç: 563.67 (%1.0 üstte),-,-,48.7,48.02,-0.59,33.96
2026-07-22 18:56,VNM,16.5,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🚨Fiyat Bandın Altında!,EMA5 Direnç: 16.95 (%2.7 üstte),-,19.58-19.78 (%18.6 üstte),27.48,3.18,-0.97,-9.03
2026-07-22 18:56,WQTM,32.49,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 32.19 (%0.9 altta) | EMA100 Direnç: 32.91 (%1.3 üstte),23.18-24.30 (%25.2 altta),-,40.54,31.0,-0.89,-
2026-07-22 18:56,XBI,152.95,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 145.09 (%5.1 altta) | EMA21 Direnç: 152.97 (%0.0 üstte),-,-,52.48,8.84,-0.85,21.08
2026-07-22 18:56,XLV,160.26,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 160.23 (%0.0 altta),145.31-147.27 (%8.1 altta),-,55.59,9.36,-0.67,6.8
2026-07-22 18:56,XU100.IS,14138.85,🟢 Yükseliş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 14124.08 (%0.1 altta) | EMA21 Direnç: 14191.04 (%0.4 üstte),10373.80-10839.10 (%23.3 altta),-,48.44,20.19,-0.81,9.77
2026-07-22 21:38,AIQ,60.28,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 60.27 (%0.0 altta) | EMA55 Direnç: 61.30 (%1.7 üstte),44.46-45.83 (%24.0 altta),-,44.34,40.54,-0.74,9.15
2026-07-22 21:38,ALUM.L,4.28,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 4.28 (%0.1 altta) | EMA100 Direnç: 4.41 (%2.9 üstte),3.64-3.71 (%13.4 altta),-,47.31,88.49,0.62,3.03
2026-07-22 21:38,BZ=F,94.03,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 89.81 (%4.5 altta),59.45-60.91 (%35.2 altta),106.87-112.69 (%13.7 üstte),68.09,100.0,0.98,17.91
2026-07-22 21:38,CCJ,90.78,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 88.93 (%2.0 altta) | EMA21 Direnç: 94.45 (%4.0 üstte),-,-,40.57,59.99,-0.84,-9.06
2026-07-22 21:38,CGW,65.05,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Destek: 64.94 (%0.2 altta) | EMA5 Direnç: 65.12 (%0.1 üstte),-,-,52.0,12.65,-0.22,1.2
2026-07-22 21:38,COPA,48.95,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 48.62 (%0.7 altta),-,-,52.4,76.18,-0.1,10.52
2026-07-22 21:38,COPX,79.6,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 77.50 (%2.6 altta) | EMA100 Direnç: 79.67 (%0.1 üstte),-,91.20-93.89 (%14.6 üstte),52.63,80.35,0.14,8.19
