Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,RSI,StochRSI,TSI
2026-07-17 21:34,BALSU,17.5,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 17.05 (%2.6 altta),-,-,55.06,63.14,0.29
2026-07-17 21:34,BANVT,162.5,🔴 Düşüş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA200 Direnç: 162.91 (%0.3 üstte),-,347.25-395.00 (%113.7 üstte),47.79,69.33,0.32
2026-07-17 21:34,BARMA,64.55,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 59.21 (%8.3 altta) | EMA5 Direnç: 67.71 (%4.9 üstte),-,-,62.6,0.18,0.75
2026-07-17 21:34,BASCM,14.04,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 13.24 (%5.7 altta) | EMA55 Direnç: 14.13 (%0.7 üstte),8.86-9.68 (%31.1 altta),-,46.8,15.17,0.1
2026-07-17 21:34,BASGZ,46.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 42.20 (%8.3 altta) | EMA21 Direnç: 46.84 (%1.8 üstte),-,-,49.66,0.55,-0.23
2026-07-17 21:34,BAYRK,4.7,🔴 Düşüş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 4.30 (%8.6 altta) | EMA5 Direnç: 4.73 (%0.7 üstte),3.75-4.31 (%8.2 altta),-,44.49,10.05,-0.47
2026-07-17 21:34,BEGYO,3.82,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 4.00 (%4.6 üstte),-,-,33.8,9.41,-0.88
2026-07-17 21:34,BERA,14.87,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🚨Fiyat Bandın Altında!,EMA200 Destek: 14.24 (%4.3 altta) | EMA5 Direnç: 15.65 (%5.2 üstte),-,-,36.25,0.0,-0.78
2026-07-17 21:34,BESLR,13.08,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 12.09 (%7.6 altta) | EMA5 Direnç: 13.58 (%3.8 üstte),-,-,42.98,0.0,-0.52
2026-07-17 21:34,BESTE,35.96,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 34.66 (%3.6 altta),-,-,59.06,,0.63
2026-07-17 21:34,BETAE,90.75,-,-,-,-,-,-,-,-,-,-,,,
2026-07-17 21:34,BEYAZ,23.98,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 21.97 (%8.4 altta) | EMA5 Direnç: 25.24 (%5.2 üstte),6.87-7.29 (%69.6 altta),-,39.19,2.12,-0.91
2026-07-17 21:34,BFREN,129.7,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 133.78 (%3.1 üstte),-,766.50-880.00 (%491.0 üstte),34.69,30.34,-0.93
2026-07-17 21:34,BIENY,20.92,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 21.98 (%5.1 üstte),-,46.10-56.05 (%120.4 üstte),35.38,6.45,-0.9
2026-07-17 21:34,BIGCH,6.49,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,-,🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.80 (%4.8 üstte),4.81-6.18 (%4.8 altta),-,40.93,43.67,-0.49
2026-07-17 21:34,BIGEN,104.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🩸 SAT (Zirveden Dönüş),-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 88.72 (%14.7 altta),-,-,95.65,100.0,0.98
2026-07-17 21:34,BIGTK,282.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 274.76 (%2.6 altta),-,-,53.03,84.87,0.72
2026-07-17 21:34,BIMAS,386.0,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 376.46 (%2.5 altta),-,-,59.76,22.6,-0.29
2026-07-17 21:34,BINBN,174.2,🔴 Düşüş Trendinde,🔴 SAT,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 171.24 (%1.7 altta) | EMA21 Direnç: 174.46 (%0.2 üstte),-,-,49.78,36.69,-0.17
2026-07-17 21:34,BINHO,10.42,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 10.23 (%1.8 altta) | EMA100 Direnç: 10.86 (%4.3 üstte),-,15.18-17.84 (%45.7 üstte),56.44,89.37,0.16
2026-07-17 21:34,BIOEN,17.12,🔴 Düşüş Trendinde,🔴 SAT,🔴 ZAYIFLAMA (Zaten Dipte),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 16.99 (%0.8 altta) | EMA5 Direnç: 17.91 (%4.6 üstte),-,23.28-27.28 (%36.0 üstte),44.38,36.15,-0.52
2026-07-17 21:34,BIZIM,24.98,🟢 Yükseliş Trendinde,🔴 SAT,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 25.69 (%2.9 üstte),24.82-28.90 (fiyat bandın içinde!),35.66-39.50 (%42.8 üstte),41.27,0.0,-0.67
2026-07-17 21:34,BJKAS,1.72,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 1.68 (%2.2 altta) | EMA55 Direnç: 2.75 (%59.8 üstte),-,72.25-89.75 (%4100.6 üstte),52.05,92.4,0.3
2026-07-17 21:34,BLCYT,20.38,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 21.87 (%7.3 üstte),-,-,36.31,0.0,-0.86
2026-07-17 21:34,BLUME,33.5,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 24.11 (%28.0 altta) | EMA5 Direnç: 34.33 (%2.5 üstte),-,-,40.46,70.34,-0.78
2026-07-17 21:34,BMSCH,13.17,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🚨Fiyat Bandın Altında!,EMA200 Destek: 11.51 (%12.6 altta) | EMA5 Direnç: 14.50 (%10.1 üstte),2.20-2.67 (%79.7 altta),-,35.05,0.0,-0.86
2026-07-17 21:34,BMSTL,46.38,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 44.83 (%3.3 altta),-,-,55.26,57.1,0.51
2026-07-17 21:34,BNTAS,6.18,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.31 (%2.2 üstte),2.56-3.04 (%50.8 altta),11.98-12.80 (%93.9 üstte),43.41,3.15,-0.74
2026-07-17 21:34,BOBET,19.25,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 19.19 (%0.3 altta) | EMA21 Direnç: 19.44 (%1.0 üstte),17.61-22.66 (fiyat bandın içinde!),32.83-36.62 (%70.6 üstte),47.59,53.14,-0.54
2026-07-17 21:34,BORLS,6.15,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Direnç: 6.21 (%1.0 üstte),-,27.00-31.20 (%339.0 üstte),47.0,70.47,-0.31
2026-07-17 21:34,BORSK,5.82,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.00 (%3.0 üstte),5.33-5.69 (%2.3 altta),6.76-7.82 (%16.1 üstte),40.3,1.42,-0.93
2026-07-17 21:34,BOSSA,6.95,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),📈 TREND DEVAMI (0 Üstü + Hacim),-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),🚨 BB SIKIŞMA,🚨Fiyat Bandın Üzerinde!,EMA55 Destek: 6.63 (%4.6 altta),6.20-6.45 (%7.2 altta),-,58.57,54.91,-0.14
2026-07-17 21:34,BRISA,82.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 71.91 (%12.3 altta) | EMA100 Direnç: 84.35 (%2.9 üstte),71.80-77.15 (%5.9 altta),-,42.31,4.81,-0.42
2026-07-17 21:34,BRKO,12.11,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 11.42 (%5.7 altta) | EMA21 Direnç: 12.77 (%5.5 üstte),7.15-7.65 (%36.8 altta),-,48.76,35.29,-0.04
2026-07-17 21:34,BRKSN,7.62,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 6.82 (%10.5 altta) | EMA5 Direnç: 7.85 (%3.0 üstte),6.29-7.07 (%7.3 altta),-,39.1,4.77,-0.91
2026-07-17 21:34,BRKVY,81.75,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 80.72 (%1.3 altta) | EMA5 Direnç: 85.99 (%5.2 üstte),-,-,41.67,2.47,-0.79
2026-07-17 21:34,BRLSM,17.2,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 16.54 (%3.8 altta) | EMA21 Direnç: 17.46 (%1.5 üstte),12.26-13.10 (%23.8 altta),-,50.19,13.2,0.36
2026-07-17 21:34,BRMEN,18.39,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 17.02 (%7.5 altta),5.00-5.61 (%69.5 altta),-,64.32,86.27,0.93
2026-07-17 21:34,BRSAN,549.5,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 520.09 (%5.4 altta) | EMA21 Direnç: 554.38 (%0.9 üstte),301.25-319.75 (%41.8 altta),673.50-784.00 (%22.6 üstte),50.04,49.13,0.1
2026-07-17 21:34,BRYAT,1810.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 1621.88 (%10.4 altta) | EMA5 Direnç: 1872.33 (%3.4 üstte),1562.66-1643.10 (%9.2 altta),-,39.42,5.1,-0.91
2026-07-17 21:34,BSOKE,37.24,🟢 Yükseliş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🟡 RİSKLİ AL (0 Üstü - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 36.73 (%1.4 altta),14.31-16.12 (%56.7 altta),50.10-60.95 (%34.5 üstte),63.27,24.0,-0.17
2026-07-17 21:34,BTCIM,5.54,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 5.30 (%4.4 altta) | EMA5 Direnç: 5.76 (%3.9 üstte),3.36-4.11 (%25.8 altta),-,47.38,8.49,-0.86
2026-07-17 21:34,BUCIM,5.34,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA5 Direnç: 5.58 (%4.5 üstte),-,8.64-9.22 (%61.7 üstte),31.21,0.0,-0.9
2026-07-17 21:34,BULGS,40.94,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,-,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 40.64 (%0.7 altta) | EMA21 Direnç: 41.98 (%2.6 üstte),-,-,48.46,17.56,-0.71
2026-07-17 21:34,BURCE,40.4,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 34.45 (%14.7 altta) | EMA55 Direnç: 41.36 (%2.4 üstte),13.57-14.41 (%64.3 altta),-,43.06,4.07,-0.95
2026-07-17 21:34,BURVA,846.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 676.12 (%20.1 altta) | EMA5 Direnç: 922.78 (%9.0 üstte),-,-,48.66,2.66,-0.75
2026-07-17 21:34,BVSAN,120.3,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 119.60 (%0.6 altta) | EMA5 Direnç: 120.74 (%0.4 üstte),76.60-82.34 (%31.6 altta),-,51.32,6.39,-0.13
2026-07-17 21:34,BYDNR,39.62,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 38.66 (%2.4 altta),-,-,55.55,10.95,-0.4
2026-07-17 21:34,CANTE,1.28,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.35 (%5.1 üstte),-,2.43-2.87 (%89.8 üstte),31.62,0.0,-0.95
2026-07-17 21:34,CASA,72.95,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 76.24 (%4.5 üstte),60.00-60.95 (%16.4 altta),145.00-187.60 (%98.8 üstte),31.92,11.15,-0.98
2026-07-17 21:34,CATES,45.02,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,-,🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 43.21 (%4.0 altta),29.46-31.40 (%30.3 altta),55.10-67.90 (%22.4 üstte),58.01,75.45,0.05
2026-07-17 21:34,CCOLA,87.55,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 84.56 (%3.4 altta) | EMA100 Direnç: 111.86 (%27.8 üstte),-,773.03-888.15 (%783.0 üstte),65.46,60.68,0.69
2026-07-17 21:34,CELHA,24.94,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,🔴 ZİRVEDE,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 20.84 (%16.4 altta),-,21.72-26.46 (fiyat bandın içinde!),75.26,87.99,0.93
2026-07-17 21:34,CEMAS,4.21,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🚨Fiyat Bandın Altında!,EMA200 Destek: 4.16 (%1.1 altta) | EMA5 Direnç: 4.40 (%4.5 üstte),2.56-3.01 (%28.5 altta),-,36.48,0.0,-0.83
2026-07-17 21:34,CEMTS,9.38,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 9.26 (%1.3 altta) | EMA5 Direnç: 9.71 (%3.5 üstte),-,-,38.36,2.19,-0.92
2026-07-17 21:34,CEMZY,13.17,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 12.60 (%4.3 altta) | EMA5 Direnç: 13.46 (%2.2 üstte),-,-,56.53,4.71,0.25
2026-07-17 21:34,CEOEM,25.1,🟢 Yükseliş Trendinde,⏳ BEKLE,🩸 SAT (Zirveden Dönüş),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA200 Destek: 23.02 (%8.3 altta) | EMA21 Direnç: 25.60 (%2.0 üstte),-,-,48.71,50.62,0.45
2026-07-17 21:34,CGCAM,46.5,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 45.59 (%2.0 altta),-,-,58.33,33.4,0.52
2026-07-17 21:34,CIMSA,48.86,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 48.77 (%0.2 altta) | EMA21 Direnç: 50.10 (%2.5 üstte),-,-,47.27,6.7,-0.88
2026-07-17 21:34,CLEBI,1525.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 1277.63 (%16.2 altta) | EMA5 Direnç: 1579.18 (%3.6 üstte),-,-,39.23,0.16,-0.86
2026-07-17 21:34,CMBTN,1601.0,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Direnç: 1626.19 (%1.6 üstte),189.90-200.60 (%87.5 altta),2500.00-3047.50 (%56.2 üstte),42.84,67.01,-0.52
2026-07-17 21:34,CMENT,298.0,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 257.48 (%13.6 altta) | EMA5 Direnç: 299.83 (%0.6 üstte),-,-,43.57,66.79,-0.73
2026-07-17 21:34,CONSE,2.55,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.64 (%3.4 üstte),-,-,37.51,0.53,-0.93
2026-07-17 21:34,COSMO,136.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 124.37 (%8.6 altta) | EMA5 Direnç: 144.85 (%6.5 üstte),100.00-105.90 (%22.1 altta),-,34.43,6.24,-0.98
2026-07-17 21:34,CRDFA,40.46,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 38.37 (%5.2 altta),0.63-0.71 (%98.3 altta),-,69.61,11.69,0.76
2026-07-17 21:34,CRFSA,156.0,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 148.99 (%4.5 altta),77.20-83.70 (%46.3 altta),-,56.92,20.96,-0.15
2026-07-17 21:34,CUSAN,24.3,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 23.97 (%1.4 altta) | EMA55 Direnç: 24.45 (%0.6 üstte),-,-,49.12,14.16,-0.47
2026-07-17 21:34,CVKMD,38.56,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 37.91 (%1.7 altta) | EMA5 Direnç: 39.82 (%3.3 üstte),8.73-11.01 (%71.4 altta),-,53.49,2.21,0.28
2026-07-17 21:34,CWENE,39.92,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 39.04 (%2.2 altta),12.34-13.76 (%65.5 altta),-,59.34,17.29,0.61
2026-07-17 21:34,DAGI,9.11,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 8.87 (%2.6 altta),-,-,67.59,83.85,0.93
2026-07-17 21:34,DAPGM,9.44,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 7.66 (%18.9 altta) | EMA5 Direnç: 9.63 (%2.1 üstte),-,-,41.86,16.22,-0.54
2026-07-17 21:34,DARDL,1.91,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.99 (%4.3 üstte),-,7.39-8.43 (%286.9 üstte),37.55,5.03,-0.72
2026-07-17 21:34,DCTTR,11.86,🟢 Yükseliş Trendinde,🔴 SAT,-,-,-,-,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 11.68 (%1.5 altta) | EMA5 Direnç: 12.37 (%4.3 üstte),7.79-8.93 (%24.7 altta),12.18-14.22 (%2.7 üstte),52.36,19.75,-0.09
2026-07-17 21:34,DENGE,2.41,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.45 (%1.7 üstte),-,2.51-2.75 (%4.1 üstte),44.87,78.29,-0.37
2026-07-17 21:34,DERHL,11.47,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,🚨Fiyat Bandın Altında!,EMA5 Direnç: 12.33 (%7.5 üstte),-,-,33.83,0.0,-0.96
2026-07-17 21:34,DERIM,36.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 35.59 (%1.1 altta) | EMA55 Direnç: 37.54 (%4.3 üstte),-,-,46.02,25.43,-0.23
2026-07-17 21:34,DESA,10.31,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 9.26 (%10.2 altta) | EMA5 Direnç: 10.89 (%5.6 üstte),7.68-9.68 (%6.1 altta),-,34.31,2.48,-0.98
